Id,LinearSVM,NaiveBayes,Random Forest,RBF G=0.02,Average,Prediction
965,1,1,1,1,1,1
966,0,0,0,0,0,0
967,1,1,1,1,1,1
968,1,1,1,1,1,1
969,1,1,0,1,0.75,1
970,1,1,1,1,1,1
971,1,1,1,1,1,1
972,0,0,0,0,0,0
973,1,1,1,1,1,1
974,1,1,1,1,1,1
975,1,1,1,1,1,1
976,1,1,1,1,1,1
977,0,0,0,1,0.25,0
978,1,1,1,1,1,1
979,1,1,1,1,1,1
980,0,0,0,0,0,0
981,1,1,1,1,1,1
982,0,0,0,0,0,0
983,0,1,0,0,0.25,0
984,1,1,1,1,1,1
985,1,1,1,1,1,1
986,1,1,1,1,1,1
987,0,0,0,0,0,0
988,1,1,1,1,1,1
989,0,0,0,0,0,0
990,1,1,1,1,1,1
991,1,1,0,1,0.75,1
992,1,1,1,1,1,1
993,1,1,1,1,1,1
994,0,0,1,0,0.25,0
995,1,1,1,0,0.75,1
996,0,1,1,0,0.5,1
997,1,1,1,1,1,1
998,1,1,1,1,1,1
999,1,1,0,1,0.75,1
1000,0,0,0,0,0,0
1001,1,1,1,1,1,1
1002,0,1,1,1,0.75,1
1003,1,1,1,1,1,1
1004,1,1,1,1,1,1
1005,1,1,0,1,0.75,1
1006,0,1,1,1,0.75,1
1007,0,0,0,0,0,0
1008,0,1,0,0,0.25,0
1009,1,1,1,1,1,1
1010,1,1,1,1,1,1
1011,1,1,1,1,1,1
1012,1,1,1,1,1,1
1013,1,1,1,1,1,1
1014,1,1,1,1,1,1
1015,0,0,0,0,0,0
1016,0,1,0,0,0.25,0
1017,1,1,1,1,1,1
1018,0,0,0,0,0,0
1019,1,0,0,0,0.25,0
1020,0,0,0,0,0,0
1021,1,1,1,1,1,1
1022,1,0,1,1,0.75,1
1023,1,0,0,0,0.25,0
1024,0,1,1,0,0.5,1
1025,0,0,0,0,0,0
1026,0,0,0,0,0,0
1027,1,1,1,1,1,1
1028,1,0,1,1,0.75,1
1029,1,1,1,1,1,1
1030,1,1,1,1,1,1
1031,1,1,1,1,1,1
1032,1,0,0,0,0.25,0
1033,1,1,1,1,1,1
1034,1,1,1,1,1,1
1035,1,1,1,1,1,1
1036,1,1,1,1,1,1
1037,1,1,1,0,0.75,1
1038,0,0,0,0,0,0
1039,1,1,1,1,1,1
1040,1,1,1,1,1,1
1041,1,1,1,1,1,1
1042,1,0,0,0,0.25,0
1043,1,1,1,1,1,1
1044,0,1,0,0,0.25,0
1045,1,1,1,1,1,1
1046,1,1,1,1,1,1
1047,0,0,0,0,0,0
1048,0,0,0,0,0,0
1049,1,1,1,1,1,1
1050,0,0,0,0,0,0
1051,0,0,0,0,0,0
1052,1,1,1,0,0.75,1
1053,1,1,1,1,1,1
1054,0,0,0,0,0,0
1055,1,1,1,1,1,1
1056,0,1,0,0,0.25,0
1057,1,1,1,1,1,1
1058,0,1,0,0,0.25,0
1059,1,1,1,0,0.75,1
1060,1,1,0,1,0.75,1
1061,0,0,0,0,0,0
1062,1,1,1,1,1,1
1063,0,1,1,1,0.75,1
1064,0,0,0,0,0,0
1065,0,1,0,0,0.25,0
1066,1,1,1,1,1,1
1067,0,0,0,0,0,0
1068,0,1,0,0,0.25,0
1069,1,1,1,1,1,1
1070,1,1,1,1,1,1
1071,1,1,1,1,1,1
1072,1,1,1,1,1,1
1073,0,0,0,0,0,0
1074,1,1,1,0,0.75,1
1075,0,1,0,0,0.25,0
1076,0,1,0,0,0.25,0
1077,1,1,1,1,1,1
1078,1,1,1,1,1,1
1079,1,1,1,1,1,1
1080,0,0,0,0,0,0
1081,1,1,1,1,1,1
1082,0,0,0,0,0,0
1083,1,1,1,1,1,1
1084,1,1,1,1,1,1
1085,0,0,0,0,0,0
1086,0,0,0,0,0,0
1087,0,1,0,0,0.25,0
1088,0,1,1,0,0.5,1
1089,1,1,1,1,1,1
1090,1,1,1,1,1,1
1091,0,0,0,0,0,0
1092,1,1,1,1,1,1
1093,1,1,1,1,1,1
1094,1,1,1,0,0.75,1
1095,1,1,1,1,1,1
1096,0,0,0,0,0,0
1097,0,0,0,0,0,0
1098,1,1,1,1,1,1
1099,0,0,0,0,0,0
1100,0,0,0,0,0,0
1101,1,1,1,0,0.75,1
1102,0,0,0,0,0,0
1103,1,1,1,1,1,1
1104,1,1,1,1,1,1
1105,1,1,1,1,1,1
1106,1,1,1,0,0.75,1
1107,0,0,0,0,0,0
1108,1,1,1,1,1,1
1109,0,0,0,0,0,0
1110,0,0,0,0,0,0
1111,0,0,0,0,0,0
1112,1,1,1,0,0.75,1
1113,1,1,1,1,1,1
1114,0,0,0,0,0,0
1115,1,1,1,1,1,1
1116,1,1,1,1,1,1
1117,1,1,1,1,1,1
1118,1,1,1,1,1,1
1119,0,0,0,0,0,0
1120,1,1,1,1,1,1
1121,1,1,1,1,1,1
1122,0,0,0,0,0,0
1123,0,0,0,0,0,0
1124,0,1,0,0,0.25,0
1125,0,0,0,0,0,0
1126,0,0,0,0,0,0
1127,1,1,1,1,1,1
1128,1,0,1,0,0.5,1
1129,0,0,0,0,0,0
1130,1,1,1,1,1,1
1131,0,1,0,0,0.25,0
1132,0,0,0,0,0,0
1133,1,1,0,0,0.5,1
1134,0,0,0,0,0,0
1135,1,1,1,1,1,1
1136,1,1,1,1,1,1
1137,1,1,1,1,1,1
1138,0,0,0,0,0,0
1139,1,1,1,1,1,1
1140,1,0,0,1,0.5,1
1141,0,1,0,0,0.25,0
1142,0,0,0,0,0,0
1143,0,1,0,0,0.25,0
1144,0,0,0,0,0,0
1145,0,0,0,0,0,0
1146,1,1,1,1,1,1
1147,1,1,1,1,1,1
1148,0,0,0,0,0,0
1149,1,1,0,1,0.75,1
1150,0,0,0,0,0,0
1151,1,1,1,1,1,1
1152,0,0,0,0,0,0
1153,1,1,1,1,1,1
1154,1,1,1,0,0.75,1
1155,1,1,1,0,0.75,1
1156,0,1,0,0,0.25,0
1157,0,0,0,0,0,0
1158,0,0,0,0,0,0
1159,0,0,1,0,0.25,0
1160,0,1,0,0,0.25,0
1161,0,0,0,0,0,0
1162,1,1,1,1,1,1
1163,1,1,1,1,1,1
1164,0,0,0,0,0,0
1165,1,1,1,1,1,1
1166,1,1,1,1,1,1
1167,1,1,1,1,1,1
1168,1,1,1,1,1,1
1169,0,1,0,0,0.25,0
1170,0,0,0,0,0,0
1171,1,1,1,1,1,1
1172,1,1,1,1,1,1
1173,1,1,1,1,1,1
1174,1,0,1,1,0.75,1
1175,0,0,0,0,0,0
1176,0,1,0,0,0.25,0
1177,0,0,0,0,0,0
1178,0,0,0,0,0,0
1179,0,0,0,0,0,0
1180,1,1,0,0,0.5,1
1181,0,0,0,0,0,0
1182,1,1,1,1,1,1
1183,0,1,1,1,0.75,1
1184,1,1,1,1,1,1
1185,1,1,1,1,1,1
1186,1,1,1,1,1,1
1187,0,0,0,0,0,0
1188,0,0,0,0,0,0
1189,0,0,0,0,0,0
1190,1,1,1,1,1,1
1191,1,1,1,1,1,1
1192,0,0,0,0,0,0
1193,0,0,0,0,0,0
1194,1,1,1,1,1,1
1195,1,1,1,1,1,1
1196,0,0,0,0,0,0
1197,0,1,1,1,0.75,1
1198,0,0,0,0,0,0
1199,1,1,1,1,1,1
1200,1,1,0,0,0.5,1
1201,0,1,1,0,0.5,1
1202,1,1,1,1,1,1
1203,0,0,0,0,0,0
1204,0,0,0,0,0,0
1205,0,0,0,0,0,0
1206,0,0,1,0,0.25,0
1207,1,0,1,1,0.75,1
1208,1,1,1,1,1,1
1209,0,1,0,0,0.25,0
1210,0,0,0,0,0,0
1211,0,0,0,0,0,0
1212,0,0,0,0,0,0
1213,1,1,1,1,1,1
1214,1,1,1,1,1,1
1215,0,0,0,0,0,0
1216,1,1,0,0,0.5,1
1217,0,0,0,0,0,0
1218,0,0,0,0,0,0
1219,1,1,1,1,1,1
1220,1,0,0,1,0.5,1
1221,1,1,1,1,1,1
1222,0,0,0,0,0,0
1223,1,1,1,1,1,1
1224,1,1,1,0,0.75,1
1225,0,0,0,0,0,0
1226,1,1,1,1,1,1
1227,1,1,1,1,1,1
1228,1,1,1,1,1,1
1229,0,0,1,1,0.5,1
1230,0,0,0,0,0,0
1231,1,1,1,1,1,1
1232,0,0,0,0,0,0
1233,1,1,1,1,1,1
1234,0,0,0,0,0,0
1235,0,0,0,0,0,0
1236,0,0,0,1,0.25,0
1237,0,0,0,0,0,0
1238,0,1,0,0,0.25,0
1239,0,0,0,0,0,0
1240,0,0,0,0,0,0
1241,0,0,0,0,0,0
1242,1,1,0,1,0.75,1
1243,0,0,0,0,0,0
1244,0,0,0,0,0,0
1245,1,1,1,1,1,1
1246,1,1,1,1,1,1
1247,1,1,1,1,1,1
1248,1,1,0,1,0.75,1
1249,1,1,1,1,1,1
1250,1,1,1,1,1,1
1251,1,1,1,1,1,1
1252,1,1,1,1,1,1
1253,0,0,0,0,0,0
1254,0,0,0,0,0,0
1255,1,1,1,1,1,1
1256,1,1,1,1,1,1
1257,0,0,0,0,0,0
1258,1,1,1,1,1,1
1259,1,1,0,1,0.75,1
1260,0,0,0,0,0,0
1261,1,1,1,1,1,1
1262,1,1,0,1,0.75,1
1263,1,1,1,1,1,1
1264,1,1,1,1,1,1
1265,0,0,0,0,0,0
1266,0,0,0,0,0,0
1267,1,0,0,0,0.25,0
1268,1,1,1,1,1,1
1269,1,1,1,1,1,1
1270,1,1,1,1,1,1
1271,1,1,1,1,1,1
1272,1,1,1,1,1,1
1273,0,0,0,0,0,0
1274,1,1,0,1,0.75,1
1275,0,0,0,0,0,0
1276,1,1,1,1,1,1
1277,1,1,1,1,1,1
1278,1,1,1,1,1,1
1279,1,1,1,1,1,1
1280,1,1,0,0,0.5,1
1281,0,1,0,0,0.25,0
1282,0,0,0,0,0,0
1283,1,1,1,1,1,1
1284,1,0,1,1,0.75,1
1285,1,0,1,1,0.75,1
1286,1,1,1,1,1,1
1287,1,1,1,1,1,1
1288,1,1,1,1,1,1
1289,0,0,0,0,0,0
1290,0,1,0,0,0.25,0
1291,0,0,0,0,0,0
1292,1,1,1,1,1,1
1293,1,1,1,1,1,1
1294,0,1,0,0,0.25,0
1295,1,1,1,1,1,1
1296,1,1,1,1,1,1
1297,0,1,1,0,0.5,1
1298,0,0,0,1,0.25,0
1299,1,1,1,1,1,1
1300,1,1,0,1,0.75,1
1301,1,1,1,0,0.75,1
1302,1,1,1,1,1,1
1303,1,1,1,1,1,1
1304,0,1,1,1,0.75,1
1305,1,1,1,1,1,1
1306,1,1,0,0,0.5,1
1307,0,0,0,0,0,0
1308,0,0,0,0,0,0
1309,0,0,0,0,0,0
1310,0,1,0,0,0.25,0
1311,1,1,1,0,0.75,1
1312,1,1,1,1,1,1
1313,1,1,1,1,1,1
1314,1,1,1,1,1,1
1315,1,1,1,1,1,1
1316,1,1,1,1,1,1
1317,0,0,0,0,0,0
1318,1,1,1,1,1,1
1319,1,1,1,1,1,1
1320,1,1,1,1,1,1
1321,1,1,1,1,1,1
1322,1,1,1,1,1,1
1323,1,1,1,1,1,1
1324,1,1,1,1,1,1
1325,1,1,1,1,1,1
1326,1,1,0,1,0.75,1
1327,1,1,1,1,1,1
1328,0,0,0,0,0,0
1329,0,0,0,0,0,0
1330,1,1,1,1,1,1
1331,1,1,1,1,1,1
1332,1,1,1,1,1,1
1333,1,1,1,1,1,1
1334,1,1,1,1,1,1
1335,1,1,0,1,0.75,1
1336,1,1,1,1,1,1
1337,1,1,1,1,1,1
1338,1,0,0,1,0.5,1
1339,1,1,1,1,1,1
1340,1,1,1,1,1,1
1341,0,0,0,1,0.25,0
1342,0,0,0,0,0,0
1343,1,1,1,1,1,1
1344,1,1,1,1,1,1
1345,1,1,1,1,1,1
1346,0,0,0,0,0,0
1347,1,1,1,1,1,1
1348,1,1,1,1,1,1
1349,0,0,0,0,0,0
1350,1,1,1,1,1,1
1351,0,0,0,0,0,0
1352,1,1,1,1,1,1
1353,0,0,0,0,0,0
1354,0,0,0,0,0,0
1355,1,1,1,1,1,1
1356,1,1,1,1,1,1
1357,0,0,1,0,0.25,0
1358,0,1,0,0,0.25,0
1359,1,1,1,1,1,1
1360,1,1,1,1,1,1
1361,1,1,1,1,1,1
1362,1,1,1,1,1,1
1363,0,0,0,0,0,0
1364,1,0,1,1,0.75,1
1365,1,1,1,1,1,1
1366,1,1,1,1,1,1
1367,0,0,0,0,0,0
1368,0,0,0,0,0,0
1369,1,1,1,1,1,1
1370,1,1,1,1,1,1
1371,1,1,0,1,0.75,1
1372,1,1,1,1,1,1
1373,1,1,1,1,1,1
1374,1,0,1,1,0.75,1
1375,0,0,0,0,0,0
1376,0,0,0,0,0,0
1377,0,0,0,0,0,0
1378,1,1,1,1,1,1
1379,1,1,1,1,1,1
1380,1,1,1,1,1,1
1381,0,0,0,0,0,0
1382,1,1,1,0,0.75,1
1383,1,1,1,0,0.75,1
1384,0,0,0,0,0,0
1385,1,1,1,1,1,1
1386,1,1,1,1,1,1
1387,1,1,1,1,1,1
1388,1,1,1,0,0.75,1
1389,1,1,1,0,0.75,1
1390,1,1,1,1,1,1
1391,1,0,0,0,0.25,0
1392,1,1,1,1,1,1
1393,0,0,0,0,0,0
1394,1,1,1,1,1,1
1395,0,1,0,0,0.25,0
1396,1,1,1,1,1,1
1397,1,1,1,1,1,1
1398,1,1,1,1,1,1
1399,0,0,0,0,0,0
1400,1,1,1,1,1,1
1401,0,0,0,1,0.25,0
1402,1,1,1,1,1,1
1403,0,0,0,0,0,0
1404,0,0,0,0,0,0
1405,1,1,1,1,1,1
1406,1,1,1,1,1,1
1407,1,1,1,1,1,1
1408,0,0,0,0,0,0
1409,1,1,1,1,1,1
1410,1,1,0,0,0.5,1
1411,1,1,1,1,1,1
1412,1,1,1,1,1,1
1413,1,1,1,1,1,1
1414,0,0,0,0,0,0
1415,1,1,1,1,1,1
1416,0,1,0,0,0.25,0
1417,0,0,0,0,0,0
1418,1,0,0,0,0.25,0
1419,1,1,1,1,1,1
1420,1,1,0,1,0.75,1
1421,1,1,1,1,1,1
1422,0,0,0,0,0,0
1423,0,1,1,0,0.5,1
1424,1,1,1,1,1,1
1425,1,1,1,0,0.75,1
1426,1,1,1,1,1,1
1427,0,0,0,0,0,0
1428,0,0,0,0,0,0
1429,1,1,1,1,1,1
1430,1,1,1,1,1,1
1431,1,1,1,1,1,1
1432,0,0,0,0,0,0
1433,0,0,0,0,0,0
1434,0,0,0,0,0,0
1435,0,0,0,0,0,0
1436,0,0,0,0,0,0
1437,1,1,1,1,1,1
1438,1,1,1,1,1,1
1439,1,0,0,0,0.25,0
1440,1,1,1,1,1,1
1441,1,1,0,0,0.5,1
1442,0,0,0,1,0.25,0
1443,0,1,0,1,0.5,1
1444,0,0,0,0,0,0
1445,1,1,1,0,0.75,1
1446,0,1,0,0,0.25,0
1447,1,1,1,1,1,1
1448,0,0,0,0,0,0
1449,0,0,0,0,0,0
1450,0,0,0,0,0,0
1451,1,1,1,1,1,1
1452,1,1,1,1,1,1
1453,0,0,0,0,0,0
1454,1,1,1,1,1,1
1455,0,0,0,0,0,0
1456,1,1,1,1,1,1
1457,1,1,1,1,1,1
1458,1,1,1,1,1,1
1459,1,1,1,1,1,1
1460,1,1,1,1,1,1
1461,1,1,1,0,0.75,1
1462,0,0,0,0,0,0
1463,0,0,0,0,0,0
1464,0,1,1,1,0.75,1
1465,1,1,1,1,1,1
1466,0,0,0,0,0,0
1467,1,0,1,1,0.75,1
1468,0,0,0,0,0,0
1469,1,1,1,0,0.75,1
1470,0,0,0,0,0,0
1471,0,0,0,0,0,0
1472,1,0,1,0,0.5,1
1473,0,1,0,0,0.25,0
1474,1,1,0,1,0.75,1
1475,1,1,1,1,1,1
1476,1,1,1,0,0.75,1
1477,1,1,1,1,1,1
1478,1,1,1,1,1,1
1479,1,1,1,1,1,1
1480,0,0,0,0,0,0
1481,0,0,0,0,0,0
1482,1,1,0,1,0.75,1
1483,0,1,0,0,0.25,0
1484,0,0,0,0,0,0
1485,1,1,1,1,1,1
1486,1,1,0,0,0.5,1
1487,1,1,0,0,0.5,1
1488,0,0,0,0,0,0
1489,1,1,1,1,1,1
1490,1,1,1,1,1,1
1491,1,1,1,1,1,1
1492,0,0,0,0,0,0
1493,0,1,0,1,0.5,1
1494,1,1,0,1,0.75,1
1495,1,1,1,1,1,1
1496,1,1,1,1,1,1
1497,1,1,1,1,1,1
1498,1,1,1,1,1,1
1499,1,1,1,1,1,1
1500,1,1,1,1,1,1
1501,1,1,1,1,1,1
1502,0,0,0,0,0,0
1503,1,1,1,1,1,1
1504,1,1,1,1,1,1
1505,1,0,1,1,0.75,1
1506,0,0,0,0,0,0
1507,1,1,1,1,1,1
1508,1,1,1,1,1,1
1509,0,1,0,0,0.25,0
1510,1,1,1,1,1,1
1511,1,1,0,1,0.75,1
1512,1,1,1,1,1,1
1513,1,1,0,1,0.75,1
1514,0,1,0,0,0.25,0
1515,1,1,1,1,1,1
1516,1,1,1,1,1,1
1517,0,0,0,0,0,0
1518,1,1,1,1,1,1
1519,0,0,0,0,0,0
1520,1,1,1,1,1,1
1521,0,0,0,0,0,0
1522,1,1,1,1,1,1
1523,0,0,0,0,0,0
1524,1,1,1,1,1,1
1525,1,1,1,1,1,1
1526,0,0,0,0,0,0
1527,0,0,0,0,0,0
1528,1,1,1,1,1,1
1529,1,1,1,1,1,1
1530,1,1,1,1,1,1
1531,0,0,0,0,0,0
1532,1,1,1,1,1,1
1533,0,0,0,0,0,0
1534,1,1,1,1,1,1
1535,0,0,0,0,0,0
1536,1,1,1,1,1,1
1537,1,1,1,1,1,1
1538,0,0,0,0,0,0
1539,0,1,0,0,0.25,0
1540,1,0,1,1,0.75,1
1541,1,1,1,1,1,1
1542,0,0,0,0,0,0
1543,0,0,0,0,0,0
1544,1,1,0,1,0.75,1
1545,1,1,1,1,1,1
1546,0,1,0,0,0.25,0
1547,1,1,1,1,1,1
1548,0,1,0,0,0.25,0
1549,0,1,0,1,0.5,1
1550,1,1,1,1,1,1
1551,1,1,1,1,1,1
1552,0,0,0,0,0,0
1553,1,1,1,1,1,1
1554,1,1,1,1,1,1
1555,0,0,0,0,0,0
1556,0,0,0,0,0,0
1557,0,0,0,0,0,0
1558,1,1,1,1,1,1
1559,1,1,1,1,1,1
1560,1,1,1,1,1,1
1561,1,1,1,1,1,1
1562,0,1,0,1,0.5,1
1563,1,1,1,1,1,1
1564,0,0,0,0,0,0
1565,0,0,1,0,0.25,0
1566,0,1,0,0,0.25,0
1567,1,1,1,1,1,1
1568,1,1,1,1,1,1
1569,0,1,0,0,0.25,0
1570,1,1,1,1,1,1
1571,1,1,1,1,1,1
1572,1,1,1,1,1,1
1573,1,1,1,1,1,1
1574,1,1,1,1,1,1
1575,1,1,1,1,1,1
1576,0,0,0,0,0,0
1577,0,0,0,0,0,0
1578,0,0,0,0,0,0
1579,1,1,1,1,1,1
1580,1,1,1,1,1,1
1581,0,0,0,0,0,0
1582,1,1,1,1,1,1
1583,0,0,0,0,0,0
1584,1,1,1,1,1,1
1585,0,0,0,0,0,0
1586,1,1,1,1,1,1
1587,1,1,1,1,1,1
1588,0,0,0,0,0,0
1589,0,0,0,0,0,0
1590,1,1,1,1,1,1
1591,0,0,0,0,0,0
1592,1,1,1,0,0.75,1
1593,0,1,0,0,0.25,0
1594,1,1,1,1,1,1
1595,1,1,1,1,1,1
1596,1,1,1,1,1,1
1597,1,0,0,1,0.5,1
1598,1,1,1,1,1,1
1599,0,0,0,0,0,0
1600,0,0,0,0,0,0
1601,1,1,1,1,1,1
1602,0,1,0,0,0.25,0
1603,0,1,0,1,0.5,1
1604,1,1,1,1,1,1
1605,1,1,1,1,1,1
1606,0,1,1,1,0.75,1
1607,1,1,0,1,0.75,1
1608,0,0,0,0,0,0
1609,1,0,1,1,0.75,1
1610,1,1,1,1,1,1
1611,1,1,1,1,1,1
1612,1,1,1,1,1,1
1613,0,0,0,1,0.25,0
1614,0,0,0,0,0,0
1615,1,1,1,1,1,1
1616,0,0,0,0,0,0
1617,1,1,1,1,1,1
1618,1,0,0,0,0.25,0
1619,1,1,1,1,1,1
1620,1,1,1,1,1,1
1621,1,1,1,1,1,1
1622,1,1,1,1,1,1
1623,0,0,0,0,0,0
1624,0,0,0,0,0,0
1625,1,1,1,1,1,1
1626,1,1,0,1,0.75,1
1627,0,0,0,0,0,0
1628,1,1,1,1,1,1
1629,0,0,0,0,0,0
1630,0,0,0,0,0,0
1631,0,0,0,0,0,0
1632,0,1,0,0,0.25,0
1633,1,1,1,1,1,1
1634,0,0,1,0,0.25,0
1635,1,1,1,1,1,1
1636,1,1,1,1,1,1
1637,1,1,1,1,1,1
1638,0,1,1,0,0.5,1
1639,1,1,1,1,1,1
1640,0,0,0,0,0,0
1641,0,0,0,0,0,0
1642,0,0,0,0,0,0
1643,0,0,0,0,0,0
1644,1,1,1,1,1,1
1645,1,1,1,1,1,1
1646,0,0,0,0,0,0
1647,0,0,0,0,0,0
1648,1,1,1,1,1,1
1649,0,0,0,0,0,0
1650,0,1,0,0,0.25,0
1651,0,0,0,0,0,0
1652,0,0,0,0,0,0
1653,1,1,1,1,1,1
1654,1,0,0,1,0.5,1
1655,0,0,0,0,0,0
1656,1,1,1,1,1,1
1657,1,1,1,1,1,1
1658,0,0,0,0,0,0
1659,1,1,1,1,1,1
1660,0,0,0,0,0,0
1661,0,0,0,0,0,0
1662,1,1,1,1,1,1
1663,0,0,0,0,0,0
1664,0,0,0,0,0,0
1665,1,1,0,1,0.75,1
1666,0,1,0,0,0.25,0
1667,1,1,1,1,1,1
1668,1,1,1,1,1,1
1669,1,1,1,1,1,1
1670,0,0,0,0,0,0
1671,1,1,0,0,0.5,1
1672,0,0,0,0,0,0
1673,1,1,0,1,0.75,1
1674,0,0,0,0,0,0
1675,0,0,0,0,0,0
1676,1,1,1,0,0.75,1
1677,1,0,1,1,0.75,1
1678,1,1,1,1,1,1
1679,0,1,0,0,0.25,0
1680,0,0,0,0,0,0
1681,0,0,0,0,0,0
1682,1,1,1,1,1,1
1683,1,1,1,1,1,1
1684,0,0,0,0,0,0
1685,1,1,1,0,0.75,1
1686,1,1,1,1,1,1
1687,1,1,1,1,1,1
1688,1,1,1,1,1,1
1689,1,1,0,1,0.75,1
1690,1,1,1,1,1,1
1691,1,1,0,1,0.75,1
1692,0,0,0,0,0,0
1693,1,1,1,1,1,1
1694,1,1,1,1,1,1
1695,0,0,0,0,0,0
1696,1,1,1,1,1,1
1697,1,1,1,1,1,1
1698,0,0,0,0,0,0
1699,1,1,1,1,1,1
1700,1,1,1,1,1,1
1701,1,1,1,1,1,1
1702,0,0,0,0,0,0
1703,1,1,1,1,1,1
1704,0,0,0,0,0,0
1705,0,1,0,0,0.25,0
1706,0,0,0,0,0,0
1707,1,0,1,1,0.75,1
1708,0,0,0,0,0,0
1709,0,0,0,0,0,0
1710,0,0,0,0,0,0
1711,0,0,0,0,0,0
1712,1,1,1,1,1,1
1713,1,1,1,1,1,1
1714,1,1,1,1,1,1
1715,0,0,0,0,0,0
1716,1,1,1,1,1,1
1717,0,0,0,0,0,0
1718,0,0,0,0,0,0
1719,0,1,1,0,0.5,1
1720,0,0,0,0,0,0
1721,1,1,1,1,1,1
1722,0,0,0,0,0,0
1723,1,1,1,1,1,1
1724,1,1,0,0,0.5,1
1725,0,0,0,0,0,0
1726,0,0,0,0,0,0
1727,0,0,0,0,0,0
1728,0,0,0,0,0,0
1729,1,1,1,1,1,1
1730,1,0,0,0,0.25,0
1731,0,0,0,0,0,0
1732,1,1,1,1,1,1
1733,1,1,1,1,1,1
1734,0,0,0,0,0,0
1735,1,1,1,1,1,1
1736,1,1,1,1,1,1
1737,1,1,1,1,1,1
1738,0,0,0,0,0,0
1739,1,1,1,1,1,1
1740,1,1,1,1,1,1
1741,1,1,1,1,1,1
1742,0,0,1,1,0.5,1
1743,1,1,1,1,1,1
1744,0,1,0,0,0.25,0
1745,0,0,0,0,0,0
1746,1,1,1,1,1,1
1747,0,0,0,0,0,0
1748,1,1,1,1,1,1
1749,0,0,0,0,0,0
1750,0,0,0,0,0,0
1751,1,1,1,1,1,1
1752,0,1,0,0,0.25,0
1753,0,0,0,0,0,0
1754,0,0,0,0,0,0
1755,1,1,1,1,1,1
1756,1,1,1,1,1,1
1757,0,0,0,0,0,0
1758,1,1,1,1,1,1
1759,1,1,1,1,1,1
1760,0,0,1,1,0.5,1
1761,0,0,0,0,0,0
1762,0,0,0,0,0,0
1763,1,1,1,1,1,1
1764,0,0,0,1,0.25,0
1765,1,1,1,1,1,1
1766,0,1,0,0,0.25,0
1767,1,1,1,1,1,1
1768,1,1,1,1,1,1
1769,1,1,1,1,1,1
1770,1,1,1,1,1,1
1771,1,1,1,1,1,1
1772,0,0,0,1,0.25,0
1773,1,1,1,1,1,1
1774,1,1,1,1,1,1
1775,0,0,1,1,0.5,1
1776,0,0,0,0,0,0
1777,1,1,1,1,1,1
1778,0,0,0,0,0,0
1779,1,1,1,1,1,1
1780,0,0,0,0,0,0
1781,0,0,0,0,0,0
1782,0,0,0,0,0,0
1783,0,0,0,0,0,0
1784,1,1,1,1,1,1
1785,0,0,0,0,0,0
1786,1,0,0,1,0.5,1
1787,1,1,1,1,1,1
1788,0,0,0,0,0,0
1789,0,0,0,0,0,0
1790,0,0,0,0,0,0
1791,0,1,1,0,0.5,1
1792,1,1,1,1,1,1
1793,0,0,0,0,0,0
1794,1,1,1,1,1,1
1795,0,0,0,0,0,0
1796,1,1,1,1,1,1
1797,1,1,1,1,1,1
1798,1,1,1,1,1,1
1799,1,1,1,1,1,1
1800,1,1,0,1,0.75,1
1801,0,1,1,1,0.75,1
1802,1,1,0,1,0.75,1
1803,1,1,1,1,1,1
1804,1,1,1,1,1,1
1805,1,1,1,1,1,1
1806,1,1,1,1,1,1
1807,0,0,0,0,0,0
1808,1,1,1,1,1,1
1809,0,0,0,0,0,0
1810,0,0,0,0,0,0
1811,0,0,0,0,0,0
1812,0,0,0,0,0,0
1813,0,0,0,0,0,0
1814,0,0,0,0,0,0
1815,1,1,1,1,1,1
1816,1,1,0,1,0.75,1
1817,1,1,1,1,1,1
1818,1,1,1,0,0.75,1
1819,1,1,1,1,1,1
1820,1,1,1,1,1,1
1821,1,1,1,1,1,1
1822,1,1,1,1,1,1
1823,0,0,0,0,0,0
1824,1,1,1,1,1,1
1825,1,1,1,1,1,1
1826,0,0,0,0,0,0
1827,0,0,0,0,0,0
1828,1,1,1,1,1,1
1829,1,1,1,1,1,1
1830,1,1,1,1,1,1
1831,1,1,1,1,1,1
1832,1,1,1,1,1,1
1833,1,1,1,1,1,1
1834,0,0,0,0,0,0
1835,1,0,0,1,0.5,1
1836,1,1,1,1,1,1
1837,1,1,1,1,1,1
1838,1,1,1,1,1,1
1839,1,1,1,1,1,1
1840,0,0,0,0,0,0
1841,1,1,1,1,1,1
1842,0,1,0,0,0.25,0
1843,0,0,0,0,0,0
1844,0,0,0,0,0,0
1845,1,1,1,1,1,1
1846,1,1,1,1,1,1
1847,1,1,0,1,0.75,1
1848,0,0,0,0,0,0
1849,0,1,0,0,0.25,0
1850,1,1,1,1,1,1
1851,1,1,1,1,1,1
1852,1,1,1,1,1,1
1853,0,0,0,0,0,0
1854,1,1,1,1,1,1
1855,0,0,0,0,0,0
1856,0,0,0,0,0,0
1857,0,0,0,0,0,0
1858,1,1,1,1,1,1
1859,0,1,0,0,0.25,0
1860,0,0,0,0,0,0
1861,0,0,0,1,0.25,0
1862,1,1,1,1,1,1
1863,0,0,0,0,0,0
1864,1,1,1,1,1,1
1865,0,0,0,0,0,0
1866,1,1,1,1,1,1
1867,1,0,1,0,0.5,1
1868,0,0,0,0,0,0
1869,0,1,1,1,0.75,1
1870,1,1,1,1,1,1
